"","species","week","density"
"Red-tailed Hawk21","Red-tailed Hawk",21,0.00155514043557532
"Red-tailed Hawk22","Red-tailed Hawk",22,0.00155510305702666
"Red-tailed Hawk23","Red-tailed Hawk",23,0.00158984203502571
"Red-tailed Hawk24","Red-tailed Hawk",24,0.0016699550816533
"Red-tailed Hawk25","Red-tailed Hawk",25,0.00181160000766177
"Red-tailed Hawk26","Red-tailed Hawk",26,0.00203828896803089
"Red-tailed Hawk27","Red-tailed Hawk",27,0.0023826753612012
"Red-tailed Hawk28","Red-tailed Hawk",28,0.00288802830375399
"Red-tailed Hawk29","Red-tailed Hawk",29,0.00360899219118593
"Red-tailed Hawk30","Red-tailed Hawk",30,0.0046111628734054
"Red-tailed Hawk31","Red-tailed Hawk",31,0.00596900430754731
"Red-tailed Hawk32","Red-tailed Hawk",32,0.00776170444112985
"Red-tailed Hawk33","Red-tailed Hawk",33,0.0100667426783714
"Red-tailed Hawk34","Red-tailed Hawk",34,0.0129512270614911
"Red-tailed Hawk35","Red-tailed Hawk",35,0.0164614792128285
"Red-tailed Hawk36","Red-tailed Hawk",36,0.0206118921003028
"Red-tailed Hawk37","Red-tailed Hawk",37,0.0253746117948089
"Red-tailed Hawk38","Red-tailed Hawk",38,0.0306718192622886
"Red-tailed Hawk39","Red-tailed Hawk",39,0.0363721832476546
"Red-tailed Hawk40","Red-tailed Hawk",40,0.0422925831479304
"Red-tailed Hawk41","Red-tailed Hawk",41,0.0482056257638473
"Red-tailed Hawk42","Red-tailed Hawk",42,0.0538527970841716
"Red-tailed Hawk43","Red-tailed Hawk",43,0.0589623100653059
"Red-tailed Hawk44","Red-tailed Hawk",44,0.0632699688769235
"Red-tailed Hawk45","Red-tailed Hawk",45,0.0665408427193838
"Red-tailed Hawk46","Red-tailed Hawk",46,0.068589340795945
"Red-tailed Hawk47","Red-tailed Hawk",47,0.0692954329644665
"Red-tailed Hawk48","Red-tailed Hawk",48,0.068615226688972
"Red-tailed Hawk49","Red-tailed Hawk",49,0.0665847980964603
"Red-tailed Hawk50","Red-tailed Hawk",50,0.063316955233054
"Red-tailed Hawk51","Red-tailed Hawk",51,0.0589913445723625
"Red-tailed Hawk52","Red-tailed Hawk",52,0.0538535104652526
"Rock Pigeon1","Rock Pigeon",1,0.0112962238775822
"Rock Pigeon2","Rock Pigeon",2,0.0130474008154396
"Rock Pigeon3","Rock Pigeon",3,0.0148212935795792
"Rock Pigeon4","Rock Pigeon",4,0.0165763765665124
"Rock Pigeon5","Rock Pigeon",5,0.0182720785819212
"Rock Pigeon6","Rock Pigeon",6,0.0198736831192416
"Rock Pigeon7","Rock Pigeon",7,0.021354491832145
"Rock Pigeon8","Rock Pigeon",8,0.0226966349845026
"Rock Pigeon9","Rock Pigeon",9,0.023890428598945
"Rock Pigeon10","Rock Pigeon",10,0.0249324713440231
"Rock Pigeon11","Rock Pigeon",11,0.0258229498304899
"Rock Pigeon12","Rock Pigeon",12,0.0265628036646454
"Rock Pigeon13","Rock Pigeon",13,0.0271514350149561
"Rock Pigeon14","Rock Pigeon",14,0.0275855150312059
"Rock Pigeon15","Rock Pigeon",15,0.0278591710670209
"Rock Pigeon16","Rock Pigeon",16,0.0279655021787837
"Rock Pigeon17","Rock Pigeon",17,0.0278990487783125
"Rock Pigeon18","Rock Pigeon",18,0.0276586061905972
"Rock Pigeon19","Rock Pigeon",19,0.0272496707620672
"Rock Pigeon20","Rock Pigeon",20,0.0266858823353576
"Rock Pigeon21","Rock Pigeon",21,0.0259890891765803
"Rock Pigeon22","Rock Pigeon",22,0.0251880275998432
"Rock Pigeon23","Rock Pigeon",23,0.024315929122903
"Rock Pigeon24","Rock Pigeon",24,0.0234075522422036
"Rock Pigeon25","Rock Pigeon",25,0.0224961846153034
"Rock Pigeon26","Rock Pigeon",26,0.021611100705071
"Rock Pigeon27","Rock Pigeon",27,0.0207758131727923
"Rock Pigeon28","Rock Pigeon",28,0.0200072590201372
"Rock Pigeon29","Rock Pigeon",29,0.0193158625628732
"Rock Pigeon30","Rock Pigeon",30,0.0187062631009958
"Rock Pigeon31","Rock Pigeon",31,0.0181784148286728
"Rock Pigeon32","Rock Pigeon",32,0.017728766355319
"Rock Pigeon33","Rock Pigeon",33,0.0173512925329037
"Rock Pigeon34","Rock Pigeon",34,0.0170382538400767
"Rock Pigeon35","Rock Pigeon",35,0.0167806655380736
"Rock Pigeon36","Rock Pigeon",36,0.0165685399416869
"Rock Pigeon37","Rock Pigeon",37,0.0163909992566241
"Rock Pigeon38","Rock Pigeon",38,0.0162363420663459
"Rock Pigeon39","Rock Pigeon",39,0.0160921070564252
"Rock Pigeon40","Rock Pigeon",40,0.0159451440524899
"Rock Pigeon41","Rock Pigeon",41,0.0157816919203614
"Rock Pigeon42","Rock Pigeon",42,0.0155874770194926
"Rock Pigeon43","Rock Pigeon",43,0.0153478777209545
"Rock Pigeon44","Rock Pigeon",44,0.0150482345050724
"Rock Pigeon45","Rock Pigeon",45,0.0146743996218417
"Rock Pigeon46","Rock Pigeon",46,0.0142135965389312
"Rock Pigeon47","Rock Pigeon",47,0.0136555918909321
"Rock Pigeon48","Rock Pigeon",48,0.0129940838776826
"Rock Pigeon49","Rock Pigeon",49,0.0122281087045256
"Rock Pigeon50","Rock Pigeon",50,0.0113631934346455
"Rock Pigeon51","Rock Pigeon",51,0.0104119644321195
"Rock Pigeon52","Rock Pigeon",52,0.00939504534007958
"Snowy egret1","Snowy egret",1,0.00231601824998882
"Snowy egret2","Snowy egret",2,0.00237062256707861
"Snowy egret3","Snowy egret",3,0.0023787212059555
"Snowy egret4","Snowy egret",4,0.00234417890510072
"Snowy egret5","Snowy egret",5,0.00227655011085382
"Snowy egret6","Snowy egret",6,0.00218916609990388
"Snowy egret7","Snowy egret",7,0.00209827848320258
"Snowy egret8","Snowy egret",8,0.00202218333295145
"Snowy egret9","Snowy egret",9,0.00198046434958774
"Snowy egret10","Snowy egret",10,0.00199342326698429
"Snowy egret11","Snowy egret",11,0.00208168020806731
"Snowy egret12","Snowy egret",12,0.00226584865272177
"Snowy egret13","Snowy egret",13,0.00256614204635973
"Snowy egret14","Snowy egret",14,0.00300176724033162
"Snowy egret15","Snowy egret",15,0.00359000695388175
"Snowy egret16","Snowy egret",16,0.00434497993015493
"Snowy egret17","Snowy egret",17,0.00527617698296992
"Snowy egret18","Snowy egret",18,0.00638698611706454
"Snowy egret19","Snowy egret",19,0.00767351513320218
"Snowy egret20","Snowy egret",20,0.00912404772039859
"Snowy egret21","Snowy egret",21,0.0107193824301923
"Snowy egret22","Snowy egret",22,0.0124341224660681
"Snowy egret23","Snowy egret",23,0.0142387867894156
"Snowy egret24","Snowy egret",24,0.0161024528494964
"Snowy egret25","Snowy egret",25,0.0179955271797369
"Snowy egret26","Snowy egret",26,0.0198921848312025
"Snowy egret27","Snowy egret",27,0.0217720468056928
"Snowy egret28","Snowy egret",28,0.0236207852055434
"Snowy egret29","Snowy egret",29,0.0254295388103946
"Snowy egret30","Snowy egret",30,0.0271932458980626
"Snowy egret31","Snowy egret",31,0.0289082074410191
"Snowy egret32","Snowy egret",32,0.0305693390317521
"Snowy egret33","Snowy egret",33,0.032167627022955
"Snowy egret34","Snowy egret",34,0.0336882680927704
"Snowy egret35","Snowy egret",35,0.0351098526613019
"Snowy egret36","Snowy egret",36,0.036404763964139
"Snowy egret37","Snowy egret",37,0.0375407227920358
"Snowy egret38","Snowy egret",38,0.0384831661225937
"Snowy egret39","Snowy egret",39,0.0391979934075119
"Snowy egret40","Snowy egret",40,0.0396541943587718
"Snowy egret41","Snowy egret",41,0.0398259621515966
"Snowy egret42","Snowy egret",42,0.0396940553201816
"Snowy egret43","Snowy egret",43,0.0392463725664254
"Snowy egret44","Snowy egret",44,0.0384779094695054
"Snowy egret45","Snowy egret",45,0.0373904190613947
"Snowy egret46","Snowy egret",46,0.0359921475617778
"Snowy egret47","Snowy egret",47,0.0342979386973468
"Snowy egret48","Snowy egret",48,0.0323298120159631
"Snowy egret49","Snowy egret",49,0.0301178769347997
"Snowy egret50","Snowy egret",50,0.0277012189352709
"Snowy egret51","Snowy egret",51,0.0251282557417267
"Snowy egret52","Snowy egret",52,0.0224569853818781
"Sora1","Sora",1,0.0231647048223324
"Sora2","Sora",2,0.0245429168877564
"Sora3","Sora",3,0.0255025948525011
"Sora4","Sora",4,0.0260108569977565
"Sora5","Sora",5,0.0260768400103747
"Sora6","Sora",6,0.0257387507810954
"Sora7","Sora",7,0.0250574524077174
"Sora8","Sora",8,0.0241081067939177
"Sora9","Sora",9,0.0229712371454523
"Sora10","Sora",10,0.0217244728389728
"Sora11","Sora",11,0.0204359387221513
"Sora12","Sora",12,0.0191598370639508
"Sora13","Sora",13,0.0179343531774792
"Sora14","Sora",14,0.0167816853950081
"Sora15","Sora",15,0.0157098009327232
"Sora16","Sora",16,0.0147154477166356
"Sora17","Sora",17,0.0137879704665632
"Sora18","Sora",18,0.0129135317095132
"Sora19","Sora",19,0.0120793707483026
"Sora20","Sora",20,0.0112777250767925
"Sora21","Sora",21,0.0105090257511796
"Sora22","Sora",22,0.00978401407579388
"Sora23","Sora",23,0.00912451586940556
"Sora24","Sora",24,0.0085627237031981
"Sora25","Sora",25,0.00813897099354306
"Sora26","Sora",26,0.00789814267193148
"Sora27","Sora",27,0.0078850455030816
"Sora28","Sora",28,0.008139228738776
"Sora29","Sora",29,0.00868987009604965
"Sora30","Sora",30,0.00955139372939131
"Sora31","Sora",31,0.0107204433187811
"Sora32","Sora",32,0.0121746848258859
"Sora33","Sora",33,0.0138736719969829
"Sora34","Sora",34,0.0157617105445879
"Sora35","Sora",35,0.0177723506175334
"Sora36","Sora",36,0.0198338537676204
"Sora37","Sora",37,0.0218747599308065
"Sora38","Sora",38,0.0238286248713675
"Sora39","Sora",39,0.0256372113400697
"Sora40","Sora",40,0.0272518414946167
"Sora41","Sora",41,0.0286330689946277
"Sora42","Sora",42,0.029749172129223
"Sora43","Sora",43,0.0305741637946571
"Sora44","Sora",44,0.0310860496180945
"Sora45","Sora",45,0.0312659428166414
"Sora46","Sora",46,0.0310983928615608
"Sora47","Sora",47,0.0305729637481545
"Sora48","Sora",48,0.0296867783420258
"Sora49","Sora",49,0.0284474926972878
"Sora50","Sora",50,0.0268760212369144
"Sora51","Sora",51,0.0250083130702839
"Sora52","Sora",52,0.0229002535927674
"Steller's Jay1","Steller's Jay",1,0.0032080964428561
"Steller's Jay2","Steller's Jay",2,0.00397413652965948
"Steller's Jay3","Steller's Jay",3,0.00485123516596584
"Steller's Jay4","Steller's Jay",4,0.00584395423428952
"Steller's Jay5","Steller's Jay",5,0.00695091559148557
"Steller's Jay6","Steller's Jay",6,0.00816735263764958
"Steller's Jay7","Steller's Jay",7,0.00948494764306835
"Steller's Jay8","Steller's Jay",8,0.0108918060536664
"Steller's Jay9","Steller's Jay",9,0.0123725857207643
"Steller's Jay10","Steller's Jay",10,0.0139087877756151
"Steller's Jay11","Steller's Jay",11,0.0154792014180242
"Steller's Jay12","Steller's Jay",12,0.0170604826793228
"Steller's Jay13","Steller's Jay",13,0.0186278409995468
"Steller's Jay14","Steller's Jay",14,0.0201558088744365
"Steller's Jay15","Steller's Jay",15,0.0216190780194629
"Steller's Jay16","Steller's Jay",16,0.0229933966453798
"Steller's Jay17","Steller's Jay",17,0.0242565286530281
"Steller's Jay18","Steller's Jay",18,0.0253892639914594
"Steller's Jay19","Steller's Jay",19,0.0263764295572732
"Steller's Jay20","Steller's Jay",20,0.0272077937180687
"Steller's Jay21","Steller's Jay",21,0.0278787228926846
"Steller's Jay22","Steller's Jay",22,0.0283904591925564
"Steller's Jay23","Steller's Jay",23,0.0287499268738217
"Steller's Jay24","Steller's Jay",24,0.0289690231403317
"Steller's Jay25","Steller's Jay",25,0.0290634109075635
"Steller's Jay26","Steller's Jay",26,0.0290509101438679
"Steller's Jay27","Steller's Jay",27,0.0289496620923896
"Steller's Jay28","Steller's Jay",28,0.0287762915194453
"Steller's Jay29","Steller's Jay",29,0.0285443001103241
"Steller's Jay30","Steller's Jay",30,0.0282628880925654
"Steller's Jay31","Steller's Jay",31,0.0279363325378848
"Steller's Jay32","Steller's Jay",32,0.0275639681788234
"Steller's Jay33","Steller's Jay",33,0.0271407392730597
"Steller's Jay34","Steller's Jay",34,0.0266582323239601
"Steller's Jay35","Steller's Jay",35,0.0261060606259797
"Steller's Jay36","Steller's Jay",36,0.025473442810495
"Steller's Jay37","Steller's Jay",37,0.0247507936310875
"Steller's Jay38","Steller's Jay",38,0.0239311409264018
"Steller's Jay39","Steller's Jay",39,0.0230112138845795
"Steller's Jay40","Steller's Jay",40,0.0219921027272417
"Steller's Jay41","Steller's Jay",41,0.0208794467605945
"Steller's Jay42","Steller's Jay",42,0.0196831627474765
"Steller's Jay43","Steller's Jay",43,0.0184167828782494
"Steller's Jay44","Steller's Jay",44,0.0170965243377347
"Steller's Jay45","Steller's Jay",45,0.0157402454592582
"Steller's Jay46","Steller's Jay",46,0.0143664450026794
"Steller's Jay47","Steller's Jay",47,0.0129934291964627
"Steller's Jay48","Steller's Jay",48,0.0116387139822463
"Steller's Jay49","Steller's Jay",49,0.0103186626343056
"Steller's Jay50","Steller's Jay",50,0.00904829919996104
"Steller's Jay51","Steller's Jay",51,0.00784120155701248
"Steller's Jay52","Steller's Jay",52,0.00670716339639934
"Varied thrush1","Varied thrush",1,0.0198236620306587
"Varied thrush2","Varied thrush",2,0.0222196449397231
"Varied thrush3","Varied thrush",3,0.0244686476002173
"Varied thrush4","Varied thrush",4,0.0264810660171522
"Varied thrush5","Varied thrush",5,0.02817546509281
"Varied thrush6","Varied thrush",6,0.0294829295079749
"Varied thrush7","Varied thrush",7,0.0303524010484324
"Varied thrush8","Varied thrush",8,0.030754968804003
"Varied thrush9","Varied thrush",9,0.0306865948259504
"Varied thrush10","Varied thrush",10,0.0301688237885362
"Varied thrush11","Varied thrush",11,0.0292472000587495
"Varied thrush12","Varied thrush",12,0.0279873836314081
"Varied thrush13","Varied thrush",13,0.0264692749093149
"Varied thrush14","Varied thrush",14,0.0247797667546819
"Varied thrush15","Varied thrush",15,0.0230049743492355
"Varied thrush16","Varied thrush",16,0.0212228953901944
"Varied thrush17","Varied thrush",17,0.0194974045504461
"Varied thrush18","Varied thrush",18,0.0178743086497783
"Varied thrush19","Varied thrush",19,0.0163799193899109
"Varied thrush20","Varied thrush",20,0.0150222470745519
"Varied thrush21","Varied thrush",21,0.0137944947038139
"Varied thrush22","Varied thrush",22,0.0126801465965451
"Varied thrush23","Varied thrush",23,0.0116587497852996
"Varied thrush24","Varied thrush",24,0.0107115111051953
"Varied thrush25","Varied thrush",25,0.00982599727681596
"Varied thrush26","Varied thrush",26,0.00899945610877411
"Varied thrush27","Varied thrush",27,0.00824053619676009
"Varied thrush28","Varied thrush",28,0.00756943215174727
"Varied thrush29","Varied thrush",29,0.00701667664778086
"Varied thrush30","Varied thrush",30,0.00662090351909839
"Varied thrush31","Varied thrush",31,0.00642590662562134
"Varied thrush32","Varied thrush",32,0.00647723452991263
"Varied thrush33","Varied thrush",33,0.00681843288426174
"Varied thrush34","Varied thrush",34,0.00748693564092108
"Varied thrush35","Varied thrush",35,0.00850958549956136
"Varied thrush36","Varied thrush",36,0.00989788720842283
"Varied thrush37","Varied thrush",37,0.0116433356847029
"Varied thrush38","Varied thrush",38,0.0137133937508515
"Varied thrush39","Varied thrush",39,0.0160488273336297
"Varied thrush40","Varied thrush",40,0.0185631414971651
"Varied thrush41","Varied thrush",41,0.021144791692262
"Varied thrush42","Varied thrush",42,0.0236626024088836
"Varied thrush43","Varied thrush",43,0.0259743800582622
"Varied thrush44","Varied thrush",44,0.0279381306055112
"Varied thrush45","Varied thrush",45,0.0294247218843728
"Varied thrush46","Varied thrush",46,0.0303304097205159
"Varied thrush47","Varied thrush",47,0.0305874897645788
"Varied thrush48","Varied thrush",48,0.0301715009906737
"Varied thrush49","Varied thrush",49,0.0291038755700023
"Varied thrush50","Varied thrush",50,0.0274496078121372
"Varied thrush51","Varied thrush",51,0.0253102505651346
"Varied thrush52","Varied thrush",52,0.0228188151797094
"Whimbrel1","Whimbrel",1,0.00728649301069894
"Whimbrel2","Whimbrel",2,0.00843832182192529
"Whimbrel3","Whimbrel",3,0.00968374643444928
"Whimbrel4","Whimbrel",4,0.0110298473663102
"Whimbrel5","Whimbrel",5,0.0124804280939995
"Whimbrel6","Whimbrel",6,0.0140356871399178
"Whimbrel7","Whimbrel",7,0.0156889710286779
"Whimbrel8","Whimbrel",8,0.0174235028769237
"Whimbrel9","Whimbrel",9,0.0192097359654143
"Whimbrel10","Whimbrel",10,0.0210040139452144
"Whimbrel11","Whimbrel",11,0.0227491252586852
"Whimbrel12","Whimbrel",12,0.0243771123046882
"Whimbrel13","Whimbrel",13,0.0258143557194473
"Whimbrel14","Whimbrel",14,0.0269885492974104
"Whimbrel15","Whimbrel",15,0.027836784268282
"Whimbrel16","Whimbrel",16,0.0283136539431638
"Whimbrel17","Whimbrel",17,0.0283981332212702
"Whimbrel18","Whimbrel",18,0.0280980106192334
"Whimbrel19","Whimbrel",19,0.027450883460472
"Whimbrel20","Whimbrel",20,0.0265212337391522
"Whimbrel21","Whimbrel",21,0.0253938624345129
"Whimbrel22","Whimbrel",22,0.0241647190429824
"Whimbrel23","Whimbrel",23,0.0229306113405066
"Whimbrel24","Whimbrel",24,0.0217793510678365
"Whimbrel25","Whimbrel",25,0.0207816952004796
"Whimbrel26","Whimbrel",26,0.0199860617860606
"Whimbrel27","Whimbrel",27,0.0194164831938905
"Whimbrel28","Whimbrel",28,0.0190736951655586
"Whimbrel29","Whimbrel",29,0.0189387651770869
"Whimbrel30","Whimbrel",30,0.0189783379314614
"Whimbrel31","Whimbrel",31,0.0191504676689797
"Whimbrel32","Whimbrel",32,0.0194101072719121
"Whimbrel33","Whimbrel",33,0.0197135776054172
"Whimbrel34","Whimbrel",34,0.0200216654250781
"Whimbrel35","Whimbrel",35,0.0203013085785272
"Whimbrel36","Whimbrel",36,0.0205260583102934
"Whimbrel37","Whimbrel",37,0.0206756390014084
"Whimbrel38","Whimbrel",38,0.0207349724077269
"Whimbrel39","Whimbrel",39,0.0206930146653712
"Whimbrel40","Whimbrel",40,0.0205416788073274
"Whimbrel41","Whimbrel",41,0.0202750092827963
"Whimbrel42","Whimbrel",42,0.019888678876608
"Whimbrel43","Whimbrel",43,0.0193798156616824
"Whimbrel44","Whimbrel",44,0.018747134434934
"Whimbrel45","Whimbrel",45,0.017991327839286
"Whimbrel46","Whimbrel",46,0.0171156529062795
"Whimbrel47","Whimbrel",47,0.0161266220970917
"Whimbrel48","Whimbrel",48,0.0150346760370102
"Whimbrel49","Whimbrel",49,0.0138546876158656
"Whimbrel50","Whimbrel",50,0.0126061364690927
"Whimbrel51","Whimbrel",51,0.0113128089716354
"Whimbrel52","Whimbrel",52,0.0100016286306146
"White pelicans1","White pelicans",1,0.00634403219412195
"White pelicans2","White pelicans",2,0.00717541090171229
"White pelicans3","White pelicans",3,0.00800163759307564
"White pelicans4","White pelicans",4,0.00880964106356414
"White pelicans5","White pelicans",5,0.00958880138271861
"White pelicans6","White pelicans",6,0.0103316121951857
"White pelicans7","White pelicans",7,0.0110338591697275
"White pelicans8","White pelicans",8,0.0116947368156397
"White pelicans9","White pelicans",9,0.0123170312690205
"White pelicans10","White pelicans",10,0.0129074098083453
"White pelicans11","White pelicans",11,0.0134767358464209
"White pelicans12","White pelicans",12,0.014040210301914
"White pelicans13","White pelicans",13,0.0146170716800764
"White pelicans14","White pelicans",14,0.0152296029609917
"White pelicans15","White pelicans",15,0.015901304202201
"White pelicans16","White pelicans",16,0.0166542762148697
"White pelicans17","White pelicans",17,0.0175060808125568
"White pelicans18","White pelicans",18,0.018466548027858
"White pelicans19","White pelicans",19,0.0195351372841807
"White pelicans20","White pelicans",20,0.020699458123969
"White pelicans21","White pelicans",21,0.021935362398781
"White pelicans22","White pelicans",22,0.0232086809174293
"White pelicans23","White pelicans",23,0.0244783330891175
"White pelicans24","White pelicans",24,0.0257002921176328
"White pelicans25","White pelicans",25,0.0268317634769585
"White pelicans26","White pelicans",26,0.0278349314272483
"White pelicans27","White pelicans",27,0.0286797473860149
"White pelicans28","White pelicans",28,0.0293454509619737
"White pelicans29","White pelicans",29,0.0298207756135023
"White pelicans30","White pelicans",30,0.0301030319770161
"White pelicans31","White pelicans",31,0.0301964302747481
"White pelicans32","White pelicans",32,0.0301100711915587
"White pelicans33","White pelicans",33,0.0298560026734143
"White pelicans34","White pelicans",34,0.0294476316045915
"White pelicans35","White pelicans",35,0.028898630960733
"White pelicans36","White pelicans",36,0.028222336009024
"White pelicans37","White pelicans",37,0.0274315151178127
"White pelicans38","White pelicans",38,0.0265383533521676
"White pelicans39","White pelicans",39,0.0255544960507319
"White pelicans40","White pelicans",40,0.0244910453341526
"White pelicans41","White pelicans",41,0.0233584675100933
"White pelicans42","White pelicans",42,0.0221664384981228
"White pelicans43","White pelicans",43,0.0209237092115905
"White pelicans44","White pelicans",44,0.0196380962301589
"White pelicans45","White pelicans",45,0.0183166871546031
"White pelicans46","White pelicans",46,0.0169662984411235
"White pelicans47","White pelicans",47,0.0155941499446983
"White pelicans48","White pelicans",48,0.0142086449958597
"White pelicans49","White pelicans",49,0.0128200890053519
"White pelicans50","White pelicans",50,0.0114411598019747
"White pelicans51","White pelicans",51,0.0100869661572234
"White pelicans52","White pelicans",52,0.00877304832924324
"Willet1","Willet",1,0.014918875852984
"Willet2","Willet",2,0.0165972905428755
"Willet3","Willet",3,0.0181289998960078
"Willet4","Willet",4,0.0194541815309757
"Willet5","Willet",5,0.0205258455209986
"Willet6","Willet",6,0.0213104581401543
"Willet7","Willet",7,0.02178928519623
"Willet8","Willet",8,0.0219583533886672
"Willet9","Willet",9,0.021827328286001
"Willet10","Willet",10,0.0214177371081019
"Willet11","Willet",11,0.0207609890576175
"Willet12","Willet",12,0.019896558825366
"Willet13","Willet",13,0.0188705274230471
"Willet14","Willet",14,0.0177344703634368
"Willet15","Willet",15,0.0165445035753987
"Willet16","Willet",16,0.0153601867688935
"Willet17","Willet",17,0.0142429652214408
"Willet18","Willet",18,0.0132539125226792
"Willet19","Willet",19,0.0124507203243917
"Willet20","Willet",20,0.0118841339857269
"Willet21","Willet",21,0.0115942540119883
"Willet22","Willet",22,0.0116072098708697
"Willet23","Willet",23,0.0119326714063714
"Willet24","Willet",24,0.0125625660633727
"Willet25","Willet",25,0.0134712438901442
"Willet26","Willet",26,0.0146171654904163
"Willet27","Willet",27,0.0159459916659219
"Willet28","Willet",28,0.0173947645681145
"Willet29","Willet",29,0.0188967262567052
"Willet30","Willet",30,0.0203862453589831
"Willet31","Willet",31,0.0218033246346229
"Willet32","Willet",32,0.0230972370727492
"Willet33","Willet",33,0.0242289689084978
"Willet34","Willet",34,0.0251723063790266
"Willet35","Willet",35,0.0259135564928576
"Willet36","Willet",36,0.026450025030973
"Willet37","Willet",37,0.0267875035281119
"Willet38","Willet",38,0.026937150120401
"Willet39","Willet",39,0.0269122396366694
"Willet40","Willet",40,0.0267252519978679
"Willet41","Willet",41,0.0263856800617761
"Willet42","Willet",42,0.0258988182106303
"Willet43","Willet",43,0.0252656610632794
"Willet44","Willet",44,0.0244838950838876
"Willet45","Willet",45,0.0235498107784465
"Willet46","Willet",46,0.0224608206462574
"Willet47","Willet",47,0.0212181644839917
"Willet48","Willet",48,0.0198293415431731
"Willet49","Willet",49,0.0183098403173346
"Willet50","Willet",50,0.0166838376085106
"Willet51","Willet",51,0.0149836894511952
"Willet52","Willet",52,0.0132480292946893
"Yellow-rumped Warbler1","Yellow-rumped Warbler",1,0.00488966291536301
"Yellow-rumped Warbler2","Yellow-rumped Warbler",2,0.00549485138569643
"Yellow-rumped Warbler3","Yellow-rumped Warbler",3,0.00612127914091807
"Yellow-rumped Warbler4","Yellow-rumped Warbler",4,0.00677191872111614
"Yellow-rumped Warbler5","Yellow-rumped Warbler",5,0.00744863675686181
"Yellow-rumped Warbler6","Yellow-rumped Warbler",6,0.00815032242112758
"Yellow-rumped Warbler7","Yellow-rumped Warbler",7,0.00887046993066244
"Yellow-rumped Warbler8","Yellow-rumped Warbler",8,0.00959532026415452
"Yellow-rumped Warbler9","Yellow-rumped Warbler",9,0.0103031058231075
"Yellow-rumped Warbler10","Yellow-rumped Warbler",10,0.0109647740725923
"Yellow-rumped Warbler11","Yellow-rumped Warbler",11,0.0115462873850482
"Yellow-rumped Warbler12","Yellow-rumped Warbler",12,0.0120122644082472
"Yellow-rumped Warbler13","Yellow-rumped Warbler",13,0.0123304225754431
"Yellow-rumped Warbler14","Yellow-rumped Warbler",14,0.0124760803658156
"Yellow-rumped Warbler15","Yellow-rumped Warbler",15,0.0124359362247515
"Yellow-rumped Warbler16","Yellow-rumped Warbler",16,0.0122104707732827
"Yellow-rumped Warbler17","Yellow-rumped Warbler",17,0.0118145834400189
"Yellow-rumped Warbler18","Yellow-rumped Warbler",18,0.0112764059908835
"Yellow-rumped Warbler19","Yellow-rumped Warbler",19,0.0106345722210364
"Yellow-rumped Warbler20","Yellow-rumped Warbler",20,0.00993452175627686
"Yellow-rumped Warbler21","Yellow-rumped Warbler",21,0.00922460530437494
"Yellow-rumped Warbler22","Yellow-rumped Warbler",22,0.00855274287661375
"Yellow-rumped Warbler23","Yellow-rumped Warbler",23,0.00796415855058997
"Yellow-rumped Warbler24","Yellow-rumped Warbler",24,0.00750038981645892
"Yellow-rumped Warbler25","Yellow-rumped Warbler",25,0.00719946168295209
"Yellow-rumped Warbler26","Yellow-rumped Warbler",26,0.00709687205655208
"Yellow-rumped Warbler27","Yellow-rumped Warbler",27,0.00722687086291695
"Yellow-rumped Warbler28","Yellow-rumped Warbler",28,0.00762344696659894
"Yellow-rumped Warbler29","Yellow-rumped Warbler",29,0.00832047544977923
"Yellow-rumped Warbler30","Yellow-rumped Warbler",30,0.0093506201018861
"Yellow-rumped Warbler31","Yellow-rumped Warbler",31,0.0107428127464077
"Yellow-rumped Warbler32","Yellow-rumped Warbler",32,0.0125184089481999
"Yellow-rumped Warbler33","Yellow-rumped Warbler",33,0.0146864072681344
"Yellow-rumped Warbler34","Yellow-rumped Warbler",34,0.0172383790220654
"Yellow-rumped Warbler35","Yellow-rumped Warbler",35,0.0201439585590859
"Yellow-rumped Warbler36","Yellow-rumped Warbler",36,0.0233478392591507
"Yellow-rumped Warbler37","Yellow-rumped Warbler",37,0.0267691034426898
"Yellow-rumped Warbler38","Yellow-rumped Warbler",38,0.0303033233787814
"Yellow-rumped Warbler39","Yellow-rumped Warbler",39,0.0338273400895483
"Yellow-rumped Warbler40","Yellow-rumped Warbler",40,0.0372061900743805
"Yellow-rumped Warbler41","Yellow-rumped Warbler",41,0.040301396961196
"Yellow-rumped Warbler42","Yellow-rumped Warbler",42,0.0429797357818399
"Yellow-rumped Warbler43","Yellow-rumped Warbler",43,0.045121595025241
"Yellow-rumped Warbler44","Yellow-rumped Warbler",44,0.0466282140071234
"Yellow-rumped Warbler45","Yellow-rumped Warbler",45,0.0474273261075741
"Yellow-rumped Warbler46","Yellow-rumped Warbler",46,0.0474770115999952
"Yellow-rumped Warbler47","Yellow-rumped Warbler",47,0.0467677736810208
"Yellow-rumped Warbler48","Yellow-rumped Warbler",48,0.0453229502887633
"Yellow-rumped Warbler49","Yellow-rumped Warbler",49,0.0431975650787035
"Yellow-rumped Warbler50","Yellow-rumped Warbler",50,0.0404756458827787
"Yellow-rumped Warbler51","Yellow-rumped Warbler",51,0.0372659571039998
"Yellow-rumped Warbler52","Yellow-rumped Warbler",52,0.0337017971422006
